/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Soma_Surface 	1061.88	2	(1420)	530.364	530.942	531.52	0.577739 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	N_stems 	7	7	(1415)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	N_bifs 	59	59	(1363)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	N_branch 	125	125	(1297)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	N_tips 	67	67	(1355)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Width 	373.9	1422	(0)	373.9	373.9	373.9	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Height 	1773.4	1422	(0)	1773.4	1773.4	1773.4	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Depth 	374.95	1422	(0)	374.95	374.95	374.95	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Type 	4541	1422	(0)	1	3.19339	4	0.783493 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Diameter 	1011.79	1422	(0)	0.1698	0.711529	18.39	0.828337 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Diameter_pow 	1094.4	1422	(0)	0.0699691	0.76962	78.8629	3.35702 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Length 	11646.6	1421	(1)	0.192354	8.19607	50.6911	4.7154 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Surface 	24307.2	1421	(1)	0.199418	17.1057	531.52	21.2931 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	SectionArea 	1173.9	1421	(1)	0.0226446	0.826112	265.615	8.86099 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Volume 	9732.16	1421	(1)	0.016452	6.84881	2443.66	81.558 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	EucDistance 	288512	1422	(0)	0	202.892	1045.97	243.593 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	PathDistance 	374667	1422	(0)	0	263.479	1146.65	252.433 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Branch_Order 	5670	1422	(0)	0	3.98734	9	2.15892 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Terminal_degree 	3121	1422	(0)	1	2.1948	67	3.15331 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	TerminalSegment 	983	983	(439)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Taper_1 	4.27574	125	(1297)	-0.00150205	0.0342059	0.663596	0.116339 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Taper_2 	19.7278	125	(1297)	-0.66	0.157822	0.982055	0.296539 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Branch_pathlength 	11646	125	(1297)	2.01	93.168	843.47	106.505 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Contraction 	113.167	125	(1297)	0.426203	0.905339	1	0.0933731 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Fragmentation 	1422	126	(1296)	1	11.2857	112	12.9859 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Daughter_Ratio 	83.8036	59	(1363)	1	1.4204	4.8881	0.775636 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L5_PC/g0701P1.CNG.swc	Parent_Daughter_Ratio 	107.335	125	(1297)	0.0630778	0.85868	1.66	0.283268 
