/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Soma_Surface 	771.802	2	(581)	385.655	385.901	386.147	0.246267 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	N_stems 	3	3	(580)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	N_bifs 	15	15	(568)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	N_branch 	33	33	(550)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	N_tips 	19	19	(564)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Width 	142.67	583	(0)	142.67	142.67	142.67	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Height 	127.59	583	(0)	127.59	127.59	127.59	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Depth 	113.62	583	(0)	113.62	113.62	113.62	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Type 	2003	583	(0)	1	3.43568	4	0.523005 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Diameter 	382.644	583	(0)	0.21	0.656335	15.6779	1.0505 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Diameter_pow 	465.051	583	(0)	0.0962341	0.797687	62.0769	4.10462 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Length 	1607.34	582	(1)	0.282843	2.76175	25.1248	2.16402 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	Surface 	3786.94	582	(1)	0.593344	6.50677	386.147	21.3101 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_SC/DS2_120601_wL.CNG.swc	SectionArea 	579.796	582	(1)	0.0346361	0.996213	193.047	10.0596 
