/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Soma_Surface 	1068.83	2	(3538)	533.834	534.413	534.993	0.579624 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	N_stems 	4	4	(3536)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	N_bifs 	204	204	(3336)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	N_branch 	412	412	(3128)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	N_tips 	209	209	(3331)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Width 	471.9	3540	(0)	471.9	471.9	471.9	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Height 	550.8	3540	(0)	550.8	550.8	550.8	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Depth 	263.99	3540	(0)	263.99	263.99	263.99	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Type 	7699	3540	(0)	1	2.17486	3	0.381901 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Diameter 	1416.8	3540	(0)	0.33	0.400226	18.45	0.51155 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Diameter_pow 	1125.91	3540	(0)	0.189571	0.318053	79.2491	2.13366 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Length 	17111.7	3539	(1)	0.1	4.83519	25.6413	2.55446 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Surface 	21501.5	3539	(1)	0.210487	6.07558	534.993	12.1674 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	SectionArea 	1014.84	3539	(1)	0.0855299	0.286758	267.351	5.65155 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Volume 	7255.13	3539	(1)	0.0352565	2.05005	2467.65	52.146 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	EucDistance 	602164	3540	(0)	0	170.103	430.005	85.8165 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	PathDistance 	1.02264e+06	3540	(0)	0	288.88	638.347	111.389 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Branch_Order 	26496	3540	(0)	0	7.48475	16	3.9411 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Terminal_degree 	15403	3540	(0)	1	4.35113	209	13.0636 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	TerminalSegment 	1925	1925	(1615)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Taper_1 	1.9995	412	(3128)	-0.000636943	0.00485315	0.746709	0.0438541 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BC/C180298A-I4.CNG.swc	Taper_2 	17.562	412	(3128)	-0.030303	0.0426263	0.964228	0.156236 
