/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Soma_Surface 	964.093	2	(1023)	482.046	482.046	482.046	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	N_stems 	6	6	(1019)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	N_bifs 	24	24	(1001)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	N_branch 	54	54	(971)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	N_tips 	31	31	(994)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Width 	167.46	1025	(0)	167.46	167.46	167.46	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Height 	503.87	1025	(0)	503.87	503.87	503.87	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Depth 	119.99	1025	(0)	119.99	119.99	119.99	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Type 	3712	1025	(0)	1	3.62146	4	0.523646 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Diameter 	784.468	1025	(0)	0.33	0.765335	17.516	0.972786 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Diameter_pow 	932.498	1025	(0)	0.189571	0.909754	73.3082	3.72172 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Length 	2997.75	1024	(1)	0.23	2.92749	16.0114	1.68775 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Surface 	7790.88	1024	(1)	0.484119	7.60828	482.046	20.6273 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	SectionArea 	1077.14	1024	(1)	0.0855299	1.0519	240.968	9.53869 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Volume 	6125.59	1024	(1)	0.0576613	5.98202	2110.88	83.4411 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	EucDistance 	117885	1025	(0)	0	115.01	511.954	113.263 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	PathDistance 	156967	1025	(0)	0	153.139	613.195	131.801 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Branch_Order 	3423	1025	(0)	0	3.33951	5	1.51196 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Terminal_degree 	1361	1025	(0)	1	1.3278	31	1.23097 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	TerminalSegment 	855	855	(170)	1	1	1	0 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Taper_1 	4.77369	54	(971)	-0.0450928	0.0884017	1.06417	0.190239 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Taper_2 	16.828	54	(971)	-1.0303	0.31163	0.96232	0.423514 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Branch_pathlength 	2997.51	54	(971)	2.36	55.5094	530.3	78.2611 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Contraction 	43.6067	54	(971)	0.582135	0.807532	1	0.125698 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Fragmentation 	1025	55	(970)	1	18.6364	186	28.6988 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Daughter_Ratio 	38.5173	24	(1001)	1	1.60489	4.0303	0.887928 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Parent_Daughter_Ratio 	28.6234	54	(971)	0.0382507	0.530063	2.0303	0.409747 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Partition_asymmetry 	9.2619	24	(1001)	0	0.385913	1	0.436735 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Rall_Power 	12.02	16	(1009)	0.385	0.75125	1.295	0.248055 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Pk 	30.1444	24	(1001)	0.468681	1.25602	2.76879	0.57545 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Pk_classic 	25.0046	24	(1001)	0.134047	1.04186	3.89295	0.927957 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Pk_2 	24.4742	24	(1001)	0.05445	1.01976	5.12213	1.25282 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Bif_ampl_local 	1904.37	23	(1002)	21.6401	82.7987	169.606	34.9227 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Bif_ampl_remote 	1676.32	23	(1002)	20.1668	72.8834	132.956	23.8443 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Bif_tilt_local 	2347.87	23	(1002)	44.1948	102.081	162.53	30.2128 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Bif_tilt_remote 	2743.08	23	(1002)	61.4608	119.264	157.842	22.1277 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Bif_torque_local 	2014.14	23	(1002)	9.68138	87.5714	165.644	40.1658 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Bif_torque_remote 	1872.04	23	(1002)	6.47153	81.3932	165.832	43.7722 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Last_parent_diam 	8.99	10	(1015)	0.33	0.899	1.33	0.346839 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_PC/C190997A-P4.CNG.swc	Diam_threshold 	50.002	31	(994)	0.33	1.61297	17.516	3.74452 
